hash_id,transaction_date,quantity,sales_amount,discount_amount,after_compensation_sales_amount,cost,grossprofit_amount,item_name,unit_point
cust_00002488,2025-08-14 14:48:42.884067,1,500.7,18.26,482.44,384.44,116.25,Item_516,5.0
cust_00002488,2025-06-07 14:48:42.884093,1,2388.84,10.78,2378.05,1645.93,742.9,Item_529,24.0
cust_00002488,2024-12-07 14:48:42.884118,2,3027.25,518.8,2508.45,1842.98,1184.27,Item_911,30.0
cust_00002488,2025-02-20 14:48:42.884137,1,769.21,141.76,627.45,587.4,181.82,Item_983,8.0
cust_00002488,2025-04-13 14:48:42.884156,1,584.62,59.38,525.24,362.14,222.48,Item_981,6.0
cust_00002488,2024-11-01 14:48:42.884174,5,396.5,22.85,373.66,253.74,142.76,Item_801,4.0
cust_00002488,2025-06-07 14:48:42.884193,2,814.75,44.73,770.02,609.0,205.75,Item_824,8.0
cust_00002488,2025-08-30 14:48:42.884211,1,1572.22,290.16,1282.06,1169.36,402.86,Item_367,16.0
cust_00002489,2025-07-18 14:48:42.884255,1,2816.02,57.27,2758.75,1925.52,890.5,Item_136,28.0
cust_00002489,2025-07-06 14:48:42.884280,1,789.19,31.98,757.21,475.87,313.32,Item_668,8.0
cust_00002489,2025-08-13 14:48:42.884301,1,279.69,54.47,225.22,170.7,108.98,Item_670,3.0
cust_00002489,2025-03-18 14:48:42.884323,3,674.4,40.87,633.53,449.63,224.77,Item_901,7.0
cust_00002489,2024-11-26 14:48:42.884342,1,82.21,10.73,71.48,54.49,27.72,Item_299,1.0
cust_00002489,2024-11-28 14:48:42.884364,5,580.29,65.2,515.09,446.96,133.33,Item_808,6.0
cust_00002490,2025-02-05 14:48:42.884421,5,784.32,136.94,647.37,532.54,251.78,Item_654,8.0
cust_00002490,2025-05-03 14:48:42.884448,3,581.19,66.6,514.59,411.62,169.57,Item_575,6.0
cust_00002490,2025-07-23 14:48:42.884469,1,517.84,65.19,452.65,344.0,173.84,Item_304,5.0
cust_00002491,2025-05-15 14:48:42.884521,5,136.3,24.63,111.67,82.07,54.24,Item_892,1.0
cust_00002491,2025-09-10 14:48:42.884553,2,200.92,20.3,180.62,127.28,73.64,Item_436,2.0
cust_00002491,2025-03-30 14:48:42.884577,2,416.03,22.98,393.04,316.68,99.34,Item_68,4.0
cust_00002492,2025-02-05 14:48:42.884624,2,87.74,17.35,70.39,54.38,33.36,Item_600,1.0
cust_00002492,2024-09-30 14:48:42.884650,5,191.32,14.61,176.71,125.57,65.76,Item_358,2.0
cust_00002492,2025-01-07 14:48:42.884671,1,57.08,1.61,55.48,37.01,20.07,Item_903,1.0
cust_00002492,2025-02-13 14:48:42.884690,5,263.83,23.66,240.17,200.75,63.08,Item_598,3.0
cust_00002492,2024-10-24 14:48:42.884710,2,1059.27,131.36,927.91,774.27,285.0,Item_806,11.0
cust_00002492,2024-12-17 14:48:42.884729,1,188.76,30.99,157.76,124.5,64.25,Item_464,2.0
cust_00002492,2025-04-29 14:48:42.884749,1,1111.18,10.24,1100.94,861.74,249.44,Item_737,11.0
cust_00002493,2025-01-24 14:48:42.884791,2,483.45,47.7,435.74,353.17,130.28,Item_177,5.0
cust_00002493,2024-12-06 14:48:42.884817,4,219.03,2.4,216.62,139.73,79.3,Item_229,2.0
cust_00002493,2024-11-29 14:48:42.884836,4,1058.58,9.99,1048.59,766.72,291.86,Item_582,11.0
cust_00002493,2024-12-07 14:48:42.884856,1,1566.62,296.9,1269.72,1009.65,556.97,Item_580,16.0
cust_00002493,2025-05-10 14:48:42.884875,3,338.26,45.34,292.92,215.78,122.48,Item_713,3.0
cust_00002493,2025-01-11 14:48:42.884901,2,1045.14,151.09,894.05,727.82,317.31,Item_45,10.0
cust_00002493,2025-07-14 14:48:42.884920,2,441.74,73.95,367.79,279.96,161.78,Item_761,4.0
cust_00002494,2024-11-22 14:48:42.884965,5,1532.56,78.11,1454.45,974.15,558.41,Item_921,15.0
cust_00002494,2025-03-18 14:48:42.884989,5,4121.38,162.62,3958.76,2555.37,1566.0,Item_417,41.0
cust_00002494,2024-10-26 14:48:42.885008,1,880.02,169.32,710.7,653.58,226.44,Item_854,9.0
cust_00002494,2024-11-12 14:48:42.885027,5,1547.34,258.81,1288.53,1148.85,398.49,Item_684,15.0
cust_00002494,2024-11-29 14:48:42.885046,1,1228.83,21.17,1207.66,898.57,330.27,Item_970,12.0
cust_00002494,2025-01-22 14:48:42.885067,3,352.53,0.38,352.14,223.13,129.4,Item_15,4.0
cust_00002494,2024-10-10 14:48:42.885086,2,3243.91,84.23,3159.68,2308.51,935.4,Item_779,32.0
cust_00002494,2025-01-24 14:48:42.885105,1,1592.8,48.91,1543.89,987.58,605.22,Item_805,16.0
cust_00002494,2025-01-06 14:48:42.885123,1,3451.08,685.9,2765.17,2718.73,732.35,Item_8,35.0
cust_00002494,2024-12-22 14:48:42.885142,1,750.27,136.94,613.33,512.1,238.18,Item_958,8.0
cust_00002494,2025-08-12 14:48:42.885160,4,744.31,147.93,596.38,503.73,240.58,Item_219,7.0
cust_00002495,2025-08-13 14:48:42.885203,1,687.64,31.62,656.02,478.02,209.62,Item_43,7.0
cust_00002495,2025-07-01 14:48:42.885227,3,263.14,23.92,239.22,196.64,66.5,Item_753,3.0
cust_00002495,2024-11-20 14:48:42.885247,2,917.8,159.07,758.73,571.91,345.9,Item_194,9.0
cust_00002495,2025-08-03 14:48:42.885266,4,864.71,112.85,751.86,609.71,255.0,Item_467,9.0
cust_00002495,2024-12-07 14:48:42.885285,1,4339.67,827.74,3511.93,2928.21,1411.45,Item_566,43.0
cust_00002495,2024-11-24 14:48:42.885307,1,3332.28,396.77,2935.51,2555.34,776.94,Item_187,33.0
cust_00002495,2025-03-02 14:48:42.885326,4,478.08,27.32,450.76,333.72,144.36,Item_561,5.0
cust_00002495,2024-12-20 14:48:42.885344,1,1032.05,190.97,841.08,686.35,345.7,Item_495,10.0
cust_00002495,2025-04-21 14:48:42.885365,5,254.81,34.36,220.45,178.99,75.82,Item_295,3.0
cust_00002495,2025-01-06 14:48:42.885384,2,565.56,85.54,480.02,363.68,201.88,Item_307,6.0
cust_00002495,2024-12-25 14:48:42.885402,2,314.59,41.61,272.98,188.92,125.68,Item_806,3.0
cust_00002495,2024-09-27 14:48:42.885425,1,883.44,25.19,858.25,596.65,286.79,Item_817,9.0
cust_00002495,2024-11-07 14:48:42.885444,1,3799.35,710.5,3088.85,2819.73,979.61,Item_863,38.0
cust_00002495,2025-01-28 14:48:42.885464,2,1392.1,128.3,1263.79,1047.97,344.13,Item_169,14.0
cust_00002495,2024-10-16 14:48:42.885483,1,689.34,48.4,640.94,419.17,270.17,Item_109,7.0
cust_00002496,2025-02-09 14:48:42.885544,1,334.31,9.13,325.18,205.9,128.41,Item_533,3.0
cust_00002496,2024-10-22 14:48:42.885571,4,3546.34,570.59,2975.75,2307.77,1238.57,Item_659,35.0
cust_00002497,2025-05-30 14:48:42.885616,4,303.57,26.76,276.81,227.65,75.92,Item_100,3.0
cust_00002497,2025-05-12 14:48:42.885643,2,89.38,8.43,80.95,65.07,24.31,Item_621,1.0
cust_00002497,2025-09-18 14:48:42.885664,1,540.77,35.27,505.5,405.77,135.0,Item_103,5.0
cust_00002497,2025-08-22 14:48:42.885684,2,334.5,26.45,308.04,248.39,86.11,Item_195,3.0
cust_00002498,2025-02-27 14:48:42.885729,2,28.55,3.28,25.27,17.96,10.59,Item_386,0.0
cust_00002498,2025-02-22 14:48:42.885755,1,664.58,115.61,548.97,457.72,206.86,Item_101,7.0
cust_00002498,2025-03-17 14:48:42.885779,1,451.82,43.84,407.98,341.79,110.03,Item_483,5.0
cust_00002499,2025-08-18 14:48:42.885824,5,297.47,8.49,288.99,184.88,112.59,Item_551,3.0
cust_00002499,2025-07-14 14:48:42.885851,1,92.95,11.28,81.67,61.14,31.82,Item_609,1.0
cust_00002499,2024-10-07 14:48:42.885872,1,517.53,32.35,485.18,391.17,126.36,Item_387,5.0
cust_00002500,2025-03-16 14:48:42.885917,3,281.41,48.31,233.1,207.67,73.74,Item_220,3.0
cust_00002500,2025-06-25 14:48:42.885943,3,144.65,19.99,124.65,101.68,42.96,Item_363,1.0
cust_00002501,2025-01-22 14:48:42.885987,4,201.51,7.33,194.18,159.39,42.11,Item_425,2.0
cust_00002501,2025-02-04 14:48:42.886013,2,199.22,38.49,160.73,131.93,67.29,Item_792,2.0
cust_00002502,2025-08-14 14:48:42.886057,2,2014.78,241.19,1773.59,1438.65,576.13,Item_345,20.0
cust_00002502,2025-05-26 14:48:42.886081,3,4658.97,867.36,3791.61,2946.85,1712.12,Item_213,47.0
cust_00002502,2024-12-14 14:48:42.886103,1,4084.97,442.95,3642.02,2662.87,1422.1,Item_450,41.0
cust_00002502,2025-09-04 14:48:42.886122,5,1604.96,151.69,1453.27,975.04,629.92,Item_15,16.0
cust_00002502,2025-01-21 14:48:42.886140,1,1284.64,15.01,1269.63,974.42,310.22,Item_85,13.0
cust_00002502,2025-07-25 14:48:42.886158,1,1327.38,133.38,1194.0,940.25,387.12,Item_115,13.0
cust_00002502,2025-03-26 14:48:42.886176,1,3371.08,36.86,3334.22,2387.75,983.33,Item_953,34.0
cust_00002502,2025-03-11 14:48:42.886194,1,1889.1,116.09,1773.0,1153.09,736.01,Item_611,19.0
cust_00002502,2024-12-19 14:48:42.886212,2,2863.57,379.13,2484.44,2263.02,600.55,Item_672,29.0
cust_00002502,2025-06-27 14:48:42.886230,2,1498.97,149.71,1349.27,1031.4,467.58,Item_271,15.0
cust_00002502,2025-08-19 14:48:42.886252,1,3908.53,678.98,3229.55,3070.14,838.39,Item_463,39.0
cust_00002502,2024-12-30 14:48:42.886270,2,2499.66,432.62,2067.04,1750.33,749.34,Item_805,25.0
cust_00002502,2025-09-12 14:48:42.886289,1,1103.73,3.81,1099.92,795.19,308.54,Item_963,11.0
cust_00002502,2025-02-22 14:48:42.886306,2,1356.97,228.94,1128.03,973.51,383.46,Item_547,14.0
cust_00002502,2025-04-13 14:48:42.886324,2,1349.5,15.44,1334.05,957.16,392.33,Item_296,13.0
cust_00002502,2024-11-28 14:48:42.886342,1,1560.13,182.62,1377.51,1131.0,429.13,Item_765,16.0
cust_00002502,2025-01-06 14:48:42.886361,5,748.83,12.64,736.19,545.07,203.76,Item_133,7.0
cust_00002502,2025-07-08 14:48:42.886380,1,531.01,37.92,493.09,402.05,128.96,Item_874,5.0
cust_00002502,2025-08-19 14:48:42.886398,2,9441.05,482.83,8958.22,7411.97,2029.08,Item_543,94.0
cust_00002503,2024-11-04 14:48:42.886441,4,231.17,38.52,192.65,181.21,49.96,Item_466,2.0
cust_00002503,2025-06-27 14:48:42.886467,5,1626.01,46.67,1579.34,1258.57,367.44,Item_211,16.0
cust_00002503,2025-08-01 14:48:42.886490,2,2414.6,472.96,1941.64,1795.3,619.29,Item_333,24.0
cust_00002503,2025-02-16 14:48:42.886516,1,2272.35,353.12,1919.23,1436.59,835.76,Item_698,23.0
cust_00002503,2024-10-24 14:48:42.886537,1,629.58,11.85,617.73,446.15,183.43,Item_223,6.0
cust_00002503,2025-05-28 14:48:42.886559,4,1840.47,87.23,1753.23,1267.96,572.51,Item_17,18.0
cust_00002503,2025-05-03 14:48:42.886580,5,1597.23,91.06,1506.18,1219.28,377.95,Item_899,16.0
cust_00002503,2025-08-31 14:48:42.886599,1,714.1,19.59,694.51,563.06,151.04,Item_203,7.0
cust_00002503,2025-05-03 14:48:42.886618,2,279.59,55.59,224.0,213.93,65.66,Item_370,3.0
cust_00002504,2024-11-25 14:48:42.886665,1,474.26,31.42,442.83,289.96,184.3,Item_515,5.0
cust_00002504,2025-07-17 14:48:42.886693,2,205.43,2.14,203.29,134.79,70.64,Item_902,2.0
cust_00002504,2025-08-31 14:48:42.886715,5,638.46,63.95,574.51,410.71,227.75,Item_723,6.0
cust_00002505,2025-02-14 14:48:42.886767,2,157.92,4.47,153.45,102.38,55.54,Item_349,2.0
cust_00002505,2025-08-15 14:48:42.886793,2,81.87,12.4,69.47,62.95,18.92,Item_709,1.0
cust_00002505,2024-11-30 14:48:42.886814,2,810.52,70.96,739.55,551.4,259.12,Item_47,8.0
cust_00002505,2025-03-17 14:48:42.886838,4,435.35,67.7,367.65,277.55,157.8,Item_162,4.0
cust_00002505,2025-03-08 14:48:42.886859,1,779.4,63.6,715.8,544.13,235.27,Item_540,8.0
cust_00002505,2025-08-10 14:48:42.886879,4,931.98,28.15,903.83,668.35,263.63,Item_781,9.0
cust_00002506,2025-04-19 14:48:42.886922,2,1887.25,254.0,1633.25,1436.73,450.52,Item_690,19.0
cust_00002506,2025-07-09 14:48:42.886949,1,475.23,8.34,466.89,375.91,99.32,Item_81,5.0
cust_00002506,2025-01-16 14:48:42.886970,1,3997.71,391.82,3605.89,2634.28,1363.43,Item_246,40.0
cust_00002507,2025-09-03 14:48:42.887020,2,33.73,0.51,33.22,22.65,11.08,Item_176,0.0
cust_00002507,2025-07-11 14:48:42.887047,2,1377.55,213.76,1163.8,1008.65,368.91,Item_658,14.0
cust_00002508,2025-04-08 14:48:42.887099,1,240.76,2.35,238.41,154.99,85.77,Item_455,2.0
cust_00002508,2025-01-13 14:48:42.887125,2,211.25,8.45,202.8,135.1,76.15,Item_779,2.0
cust_00002509,2025-01-01 14:48:42.887169,3,384.13,46.49,337.64,242.4,141.74,Item_513,4.0
cust_00002509,2025-07-31 14:48:42.887194,2,3175.49,94.21,3081.27,2090.4,1085.08,Item_209,32.0
cust_00002509,2025-07-13 14:48:42.887215,1,2937.38,421.21,2516.17,2224.48,712.9,Item_924,29.0
cust_00002509,2024-10-05 14:48:42.887238,2,3741.0,149.89,3591.11,2717.01,1023.99,Item_672,37.0
cust_00002509,2025-02-15 14:48:42.887258,1,2777.65,30.84,2746.8,2124.06,653.59,Item_112,28.0
cust_00002510,2024-12-25 14:48:42.887303,1,125.97,22.87,103.09,99.53,26.44,Item_806,1.0
cust_00002511,2025-03-16 14:48:42.887351,2,431.45,75.49,355.96,290.74,140.71,Item_679,4.0
cust_00002511,2025-04-26 14:48:42.887377,3,2027.87,383.91,1643.96,1353.79,674.08,Item_283,20.0
cust_00002511,2024-12-09 14:48:42.887397,2,350.12,5.88,344.24,255.33,94.79,Item_991,4.0
cust_00002511,2025-07-10 14:48:42.887419,4,524.8,1.14,523.66,405.33,119.47,Item_251,5.0
cust_00002511,2024-11-11 14:48:42.887440,2,1493.41,179.02,1314.39,1146.61,346.8,Item_896,15.0
cust_00002511,2025-04-09 14:48:42.887460,1,151.75,7.98,143.77,116.27,35.48,Item_621,2.0
cust_00002511,2025-03-17 14:48:42.887479,2,393.31,5.44,387.87,268.28,125.02,Item_528,4.0
cust_00002511,2024-10-13 14:48:42.887507,2,275.85,49.92,225.92,211.73,64.11,Item_790,3.0
cust_00002512,2024-11-29 14:48:42.887556,2,39.6,5.92,33.67,26.91,12.68,Item_571,0.0
cust_00002512,2025-09-10 14:48:42.887582,4,68.38,9.88,58.51,51.5,16.89,Item_614,1.0
cust_00002512,2025-05-28 14:48:42.887606,3,420.16,50.92,369.24,313.82,106.33,Item_510,4.0
cust_00002513,2025-07-16 14:48:42.887652,1,335.01,60.6,274.41,224.88,110.14,Item_171,3.0
cust_00002513,2025-02-27 14:48:42.887677,3,1658.09,221.74,1436.35,1322.71,335.37,Item_581,17.0
cust_00002513,2025-02-03 14:48:42.887697,2,5708.92,887.29,4821.64,4496.17,1212.76,Item_746,57.0
cust_00002513,2024-11-30 14:48:42.887716,2,2339.07,433.85,1905.23,1471.06,868.01,Item_574,23.0
cust_00002513,2025-05-11 14:48:42.887737,5,236.74,45.38,191.36,142.13,94.61,Item_62,2.0
cust_00002513,2025-03-25 14:48:42.887757,1,934.13,63.46,870.67,622.48,311.65,Item_769,9.0
cust_00002513,2025-07-09 14:48:42.887776,2,1431.56,149.49,1282.07,1030.21,401.35,Item_377,14.0
cust_00002513,2024-12-02 14:48:42.887795,3,10111.6,1116.93,8994.67,6600.08,3511.52,Item_905,101.0
cust_00002513,2025-07-28 14:48:42.887814,1,1031.23,172.91,858.32,763.29,267.94,Item_699,10.0
cust_00002513,2024-11-29 14:48:42.887833,3,3710.53,285.59,3424.94,2680.31,1030.22,Item_380,37.0
cust_00002513,2025-01-26 14:48:42.887856,1,343.89,12.99,330.9,239.47,104.43,Item_888,3.0
cust_00002513,2025-01-25 14:48:42.887874,4,750.31,116.29,634.02,562.27,188.04,Item_815,8.0
cust_00002513,2025-04-30 14:48:42.887893,3,392.58,29.52,363.06,256.69,135.89,Item_160,4.0
cust_00002513,2024-12-12 14:48:42.887911,2,1615.44,81.76,1533.69,1256.07,359.37,Item_521,16.0
cust_00002514,2025-06-17 14:48:42.887957,1,182.78,34.36,148.42,139.1,43.68,Item_975,2.0
cust_00002514,2025-07-20 14:48:42.887984,2,134.22,4.63,129.59,95.06,39.16,Item_704,1.0
cust_00002514,2024-11-17 14:48:42.888005,2,480.42,21.7,458.73,289.88,190.54,Item_992,5.0
cust_00002514,2025-09-08 14:48:42.888025,1,70.25,3.97,66.27,51.96,18.28,Item_118,1.0
cust_00002515,2025-05-09 14:48:42.888072,5,1247.89,76.33,1171.55,934.9,312.99,Item_440,12.0
cust_00002515,2025-05-07 14:48:42.888100,1,208.28,32.11,176.17,139.91,68.37,Item_146,2.0
cust_00002515,2024-10-19 14:48:42.888121,1,141.48,20.69,120.79,93.71,47.77,Item_941,1.0
cust_00002515,2025-01-15 14:48:42.888141,1,5699.56,501.88,5197.69,3704.3,1995.26,Item_236,57.0
cust_00002516,2025-04-30 14:48:42.888188,1,197.41,32.78,164.63,138.0,59.4,Item_66,2.0
cust_00002516,2025-05-27 14:48:42.888215,2,246.43,38.67,207.76,162.49,83.93,Item_815,2.0
cust_00002516,2025-09-03 14:48:42.888236,3,931.53,110.08,821.45,625.36,306.17,Item_928,9.0
cust_00002516,2025-07-25 14:48:42.888255,3,311.59,5.13,306.45,235.98,75.6,Item_429,3.0
cust_00002516,2025-01-25 14:48:42.888274,1,2558.55,394.88,2163.67,1894.8,663.75,Item_837,26.0
cust_00002516,2025-03-01 14:48:42.888294,2,537.87,82.42,455.46,332.68,205.2,Item_974,5.0
cust_00002517,2024-10-29 14:48:42.888337,1,88.08,3.29,84.78,69.72,18.36,Item_865,1.0
cust_00002517,2025-04-24 14:48:42.888363,2,60.53,9.11,51.42,40.73,19.8,Item_712,1.0
cust_00002517,2025-04-07 14:48:42.888384,2,333.47,42.43,291.04,235.36,98.11,Item_426,3.0
cust_00002517,2024-10-13 14:48:42.888404,2,34.05,6.09,27.96,20.45,13.6,Item_201,0.0
cust_00002518,2025-08-02 14:48:42.888448,3,349.41,58.12,291.29,255.67,93.74,Item_727,3.0
cust_00002518,2025-01-17 14:48:42.888474,3,43.92,3.47,40.45,34.0,9.92,Item_209,0.0
cust_00002519,2025-01-28 14:48:42.888540,2,1759.91,167.79,1592.12,1306.91,453.0,Item_72,18.0
cust_00002519,2025-04-14 14:48:42.888566,3,580.8,55.19,525.61,432.52,148.28,Item_335,6.0
cust_00002519,2025-03-01 14:48:42.888586,2,290.59,47.03,243.56,175.33,115.26,Item_197,3.0
cust_00002519,2025-01-24 14:48:42.888605,5,2136.8,173.62,1963.19,1579.89,556.91,Item_861,21.0
cust_00002519,2025-05-07 14:48:42.888628,3,908.13,62.44,845.69,567.69,340.44,Item_919,9.0
cust_00002519,2025-01-25 14:48:42.888648,1,207.71,15.3,192.4,155.43,52.27,Item_418,2.0
cust_00002519,2025-07-30 14:48:42.888669,1,353.31,15.04,338.26,249.88,103.43,Item_969,4.0
cust_00002519,2025-01-19 14:48:42.888689,1,523.77,60.52,463.25,389.61,134.17,Item_132,5.0
cust_00002520,2024-10-29 14:48:42.888736,1,470.87,58.52,412.36,305.68,165.2,Item_88,5.0
cust_00002520,2024-11-04 14:48:42.888764,3,110.73,4.63,106.1,75.16,35.56,Item_787,1.0
cust_00002521,2024-11-03 14:48:42.888811,1,1683.09,285.78,1397.32,1103.78,579.31,Item_129,17.0
cust_00002521,2025-07-06 14:48:42.888837,5,248.42,1.06,247.36,158.59,89.83,Item_182,2.0
cust_00002521,2025-08-16 14:48:42.888857,1,816.23,76.69,739.55,491.79,324.44,Item_499,8.0
cust_00002521,2025-05-01 14:48:42.888875,1,427.32,16.91,410.41,287.28,140.05,Item_880,4.0
cust_00002521,2025-09-10 14:48:42.888894,1,968.17,57.16,911.01,628.14,340.03,Item_760,10.0
cust_00002521,2024-11-10 14:48:42.888912,2,2963.25,587.66,2375.6,2150.74,812.52,Item_708,30.0
cust_00002521,2025-08-03 14:48:42.888931,2,946.42,169.72,776.7,704.62,241.8,Item_996,9.0
cust_00002521,2025-04-15 14:48:42.888950,1,552.09,78.89,473.2,362.94,189.15,Item_916,6.0
cust_00002521,2024-10-16 14:48:42.888968,1,333.5,29.49,304.0,244.35,89.15,Item_886,3.0
cust_00002521,2025-08-29 14:48:42.888987,1,2478.75,125.21,2353.53,1975.74,503.01,Item_131,25.0
cust_00002521,2025-09-05 14:48:42.889005,1,1288.78,44.92,1243.86,928.44,360.35,Item_659,13.0
cust_00002521,2025-07-19 14:48:42.889023,4,186.06,18.32,167.74,128.66,57.4,Item_572,2.0
cust_00002522,2025-07-02 14:48:42.889066,1,96.78,0.94,95.84,64.85,31.94,Item_208,1.0
cust_00002523,2025-05-26 14:48:42.889118,4,333.59,22.47,311.12,203.81,129.78,Item_926,3.0
cust_00002523,2025-03-06 14:48:42.889147,2,83.81,14.79,69.02,50.78,33.03,Item_352,1.0
cust_00002523,2025-02-16 14:48:42.889169,1,6632.07,558.47,6073.6,4673.56,1958.51,Item_610,66.0
cust_00002523,2024-11-09 14:48:42.889189,2,598.89,62.57,536.32,452.62,146.27,Item_755,6.0
cust_00002524,2025-01-17 14:48:42.889234,5,85.24,13.92,71.32,58.49,26.75,Item_620,1.0
cust_00002524,2024-12-12 14:48:42.889259,3,1360.8,109.43,1251.37,931.32,429.48,Item_976,14.0
cust_00002524,2025-06-11 14:48:42.889279,1,465.77,79.46,386.31,357.27,108.51,Item_125,5.0
cust_00002524,2024-10-28 14:48:42.889299,3,285.02,6.36,278.66,201.35,83.68,Item_923,3.0
cust_00002525,2024-10-16 14:48:42.889355,1,4648.84,376.08,4272.75,3367.46,1281.38,Item_129,46.0
cust_00002525,2025-03-14 14:48:42.889379,3,1056.35,141.57,914.78,678.89,377.46,Item_763,11.0
cust_00002525,2025-05-15 14:48:42.889397,2,2077.56,258.23,1819.33,1351.19,726.37,Item_656,21.0
cust_00002525,2025-03-11 14:48:42.889415,2,1132.27,110.55,1021.73,771.44,360.83,Item_426,11.0
cust_00002525,2025-07-15 14:48:42.889433,2,1347.36,260.59,1086.77,998.79,348.57,Item_776,13.0
cust_00002525,2024-12-26 14:48:42.889451,1,8631.74,1404.58,7227.15,6812.53,1819.21,Item_489,86.0
cust_00002525,2025-09-15 14:48:42.889468,1,1771.14,341.69,1429.45,1254.85,516.29,Item_255,18.0
cust_00002525,2024-09-27 14:48:42.889487,2,2429.91,158.68,2271.22,1827.43,602.48,Item_716,24.0
cust_00002525,2024-12-30 14:48:42.889512,1,2168.58,74.17,2094.41,1334.68,833.89,Item_311,22.0
cust_00002525,2025-09-10 14:48:42.889530,3,935.88,6.68,929.2,623.42,312.46,Item_949,9.0
cust_00002525,2025-05-14 14:48:42.889548,1,502.48,97.55,404.92,369.27,133.2,Item_528,5.0
cust_00002525,2025-04-06 14:48:42.889565,1,8503.74,32.12,8471.62,6750.53,1753.21,Item_205,85.0
cust_00002525,2025-05-21 14:48:42.889588,1,3259.58,323.71,2935.87,2077.31,1182.27,Item_515,33.0
cust_00002525,2024-10-16 14:48:42.889606,5,2718.69,529.09,2189.61,2009.93,708.77,Item_556,27.0
cust_00002525,2024-11-23 14:48:42.889624,1,3613.8,32.6,3581.2,2788.66,825.15,Item_260,36.0
cust_00002525,2024-12-18 14:48:42.889644,2,819.37,73.99,745.38,497.47,321.9,Item_88,8.0
cust_00002525,2025-04-16 14:48:42.889662,5,3778.04,431.46,3346.57,2474.37,1303.66,Item_745,38.0
cust_00002525,2025-02-06 14:48:42.889680,2,4020.38,64.93,3955.45,2588.08,1432.3,Item_898,40.0
cust_00002526,2025-04-04 14:48:42.889725,3,126.47,3.33,123.13,95.17,31.3,Item_735,1.0
cust_00002526,2024-10-29 14:48:42.889761,1,3976.28,735.36,3240.92,2591.35,1384.93,Item_764,40.0
cust_00002526,2025-05-03 14:48:42.889782,3,111.73,1.28,110.44,87.75,23.98,Item_435,1.0
cust_00002527,2025-03-21 14:48:42.889826,1,24490.29,405.69,24084.6,17438.21,7052.07,Item_2,245.0
cust_00002527,2025-03-28 14:48:42.889850,2,3029.9,84.57,2945.33,2380.74,649.16,Item_739,30.0
cust_00002527,2024-12-20 14:48:42.889868,4,759.27,130.32,628.95,519.54,239.73,Item_274,8.0
cust_00002527,2025-03-24 14:48:42.889886,3,6672.48,1090.9,5581.57,5302.61,1369.86,Item_811,67.0
cust_00002527,2025-08-15 14:48:42.889904,1,5391.49,266.4,5125.09,3554.21,1837.28,Item_843,54.0
cust_00002527,2025-01-27 14:48:42.889921,2,2201.43,141.01,2060.42,1532.99,668.44,Item_808,22.0
cust_00002527,2025-08-05 14:48:42.889939,1,1589.52,194.78,1394.73,1246.75,342.76,Item_209,16.0
cust_00002527,2025-08-23 14:48:42.889956,2,1694.78,13.62,1681.16,1339.67,355.11,Item_131,17.0
cust_00002527,2025-07-08 14:48:42.889976,2,2686.35,420.99,2265.36,1653.69,1032.66,Item_433,27.0
cust_00002527,2025-05-18 14:48:42.889996,2,3936.26,391.01,3545.24,2821.93,1114.33,Item_179,39.0
cust_00002527,2024-11-03 14:48:42.890014,1,1911.21,305.51,1605.7,1491.44,419.78,Item_905,19.0
cust_00002527,2024-10-29 14:48:42.890033,3,6874.33,780.09,6094.24,4193.89,2680.44,Item_702,69.0
cust_00002527,2025-07-13 14:48:42.890051,1,299.59,33.55,266.03,187.99,111.6,Item_948,3.0
cust_00002527,2024-10-31 14:48:42.890069,1,2549.56,48.74,2500.81,2021.79,527.76,Item_720,25.0
cust_00002527,2024-10-04 14:48:42.890087,2,1374.68,122.75,1251.93,951.4,423.29,Item_171,14.0
cust_00002527,2025-05-29 14:48:42.890105,3,2573.84,170.76,2403.08,1788.48,785.36,Item_972,26.0
cust_00002527,2025-03-03 14:48:42.890123,5,4630.18,819.46,3810.72,3637.27,992.91,Item_361,46.0
cust_00002527,2024-10-24 14:48:42.890140,1,513.17,1.39,511.79,312.4,200.78,Item_228,5.0
cust_00002527,2025-01-01 14:48:42.890158,2,5574.45,1092.46,4481.99,4139.22,1435.23,Item_378,56.0
cust_00002527,2025-03-16 14:48:42.890177,1,663.05,43.98,619.07,465.48,197.57,Item_964,7.0
cust_00002527,2025-09-13 14:48:42.890195,3,4645.37,165.45,4479.92,3332.44,1312.93,Item_860,46.0
cust_00002527,2024-10-22 14:48:42.890212,2,1909.99,347.43,1562.56,1173.94,736.05,Item_792,19.0
cust_00002528,2024-10-31 14:48:42.890260,4,1697.92,63.69,1634.22,1021.31,676.6,Item_270,17.0
cust_00002528,2025-01-31 14:48:42.890286,2,633.9,94.73,539.17,387.44,246.46,Item_970,6.0
cust_00002528,2025-04-15 14:48:42.890304,5,1474.7,288.99,1185.71,1175.44,299.26,Item_189,15.0
cust_00002528,2025-01-06 14:48:42.890322,3,684.81,119.52,565.29,480.14,204.67,Item_57,7.0
cust_00002528,2024-10-05 14:48:42.890340,2,1841.48,166.85,1674.64,1374.29,467.19,Item_912,18.0
cust_00002528,2025-09-17 14:48:42.890361,2,7634.77,749.84,6884.93,5989.84,1644.93,Item_684,76.0
